hhid,rural,female_head,weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,current_B,value_B,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,age,age5yrs,sex,disab,pension
11810076,1,0,210.1321,7,Three generation household,635198.38,.98201561,13.066362,0,7,0,0,0,0,0,0,0,0,86,16,0,0,0
11810076,1,0,210.1321,7,Three generation household,635198.38,.98201561,13.066362,0,7,0,0,0,0,0,0,0,0,35,7,1,0,0
11810082,1,0,210.1321,3,"Couple household, with children",1337427,.98201561,13.249897,0,10,0,0,0,0,0,0,0,0,7,1,1,0,0
11810082,1,0,210.1321,3,"Couple household, with children",1337427,.98201561,13.249897,0,10,0,0,0,0,0,0,0,0,21,4,1,0,0
11810094,1,0,210.1321,5,"Couple household, with children",1620608.4,.98201561,13.331388,0,10,0,0,0,0,0,0,0,0,51,10,1,0,0
11810094,1,0,210.1321,5,"Couple household, with children",1620608.4,.98201561,13.331388,0,10,0,0,0,0,0,0,0,0,11,2,0,0,0
11810094,1,0,210.1321,5,"Couple household, with children",1620608.4,.98201561,13.331388,0,10,0,0,0,0,0,0,0,0,54,10,0,0,0
11810094,1,0,210.1321,5,"Couple household, with children",1620608.4,.98201561,13.331388,0,10,0,0,0,0,0,0,0,0,14,2,0,0,0
11820158,0,0,220.67581,4,"Couple household, with no children",612780.94,1.0147833,13.279173,0,7,0,0,0,0,0,0,0,0,68,13,1,0,0
11820158,0,0,220.67581,4,"Couple household, with no children",612780.94,1.0147833,13.279173,0,7,0,0,0,0,0,0,0,0,89,16,0,0,0
11820158,0,0,220.67581,4,"Couple household, with no children",612780.94,1.0147833,13.279173,0,7,0,0,0,0,0,0,0,0,52,10,1,1,0
11820198,0,0,220.67581,3,"Couple household, with children",512488.59,1.0147833,13.316483,0,5,0,0,0,0,0,0,0,0,52,10,0,0,0
11820198,0,0,220.67581,3,"Couple household, with children",512488.59,1.0147833,13.316483,0,5,0,0,0,0,0,0,0,0,12,2,1,0,0
11820279,0,0,220.67581,2,Other household types,503857.25,1.0147833,13.494434,0,5,0,0,0,0,0,0,0,0,47,9,0,0,0
11820319,0,0,220.67581,3,"Couple household, with children",583503.63,1.0147833,13.157312,0,6,0,0,0,0,0,0,0,0,6,1,0,0,0
11820319,0,0,220.67581,3,"Couple household, with children",583503.63,1.0147833,13.157312,0,6,0,0,0,0,0,0,0,0,31,6,1,0,0
11820359,0,0,220.67581,8,"Couple household, with children",286106.09,1.0147833,12.761491,1,2,0,0,0,0,0,0,0,0,37,7,1,0,0
11820359,0,0,220.67581,8,"Couple household, with children",286106.09,1.0147833,12.761491,1,2,0,0,0,0,0,0,0,0,12,2,1,0,0
11820359,0,0,220.67581,8,"Couple household, with children",286106.09,1.0147833,12.761491,1,2,0,0,0,0,0,0,0,0,14,2,0,0,0
11820359,0,0,220.67581,8,"Couple household, with children",286106.09,1.0147833,12.761491,1,2,0,0,0,0,0,0,0,0,8,1,1,0,0
11820359,0,0,220.67581,8,"Couple household, with children",286106.09,1.0147833,12.761491,1,2,0,0,0,0,0,0,0,0,44,8,0,0,0
11820359,0,0,220.67581,8,"Couple household, with children",286106.09,1.0147833,12.761491,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0
11820359,0,0,220.67581,8,"Couple household, with children",286106.09,1.0147833,12.761491,1,2,0,0,0,0,0,0,0,0,10,2,1,0,0
11820439,0,0,220.67581,5,"Couple household, with children",376154.88,1.0147833,13.06066,0,3,0,0,0,0,0,0,0,0,32,6,1,0,0
11820439,0,0,220.67581,5,"Couple household, with children",376154.88,1.0147833,13.06066,0,3,0,0,0,0,0,0,0,0,5,1,1,0,0
11820439,0,0,220.67581,5,"Couple household, with children",376154.88,1.0147833,13.06066,0,3,0,0,0,0,0,0,0,0,10,2,0,0,0
11820439,0,0,220.67581,5,"Couple household, with children",376154.88,1.0147833,13.06066,0,3,0,0,0,0,0,0,0,0,34,6,0,0,0
11820520,0,0,220.67581,6,"Couple household, with no children",481843.94,1.0147833,13.150033,0,5,0,0,0,0,0,0,0,0,53,10,1,0,0
11820520,0,0,220.67581,6,"Couple household, with no children",481843.94,1.0147833,13.150033,0,5,0,0,0,0,0,0,0,0,28,5,0,0,0
11820520,0,0,220.67581,6,"Couple household, with no children",481843.94,1.0147833,13.150033,0,5,0,0,0,0,0,0,0,0,28,5,0,0,0
11820520,0,0,220.67581,6,"Couple household, with no children",481843.94,1.0147833,13.150033,0,5,0,0,0,0,0,0,0,0,23,4,1,0,0
11820520,0,0,220.67581,6,"Couple household, with no children",481843.94,1.0147833,13.150033,0,5,0,0,0,0,0,0,0,0,55,11,0,0,0
11820560,0,0,220.67581,6,"Couple household, with children",451430.03,1.0147833,12.973844,0,5,0,0,0,0,0,0,0,0,18,3,0,0,0
11820560,0,0,220.67581,6,"Couple household, with children",451430.03,1.0147833,12.973844,0,5,0,0,0,0,0,0,0,0,46,9,0,0,0
11820560,0,0,220.67581,6,"Couple household, with children",451430.03,1.0147833,12.973844,0,5,0,0,0,0,0,0,0,0,46,9,1,0,0
11820560,0,0,220.67581,6,"Couple household, with children",451430.03,1.0147833,12.973844,0,5,0,0,0,0,0,0,0,0,19,3,1,0,0
11820560,0,0,220.67581,6,"Couple household, with children",451430.03,1.0147833,12.973844,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0
11820600,0,0,220.67581,5,"Couple household, with children",479328.84,1.0147833,13.20678,0,5,0,0,0,0,0,0,0,0,25,5,0,0,0
11820600,0,0,220.67581,5,"Couple household, with children",479328.84,1.0147833,13.20678,0,5,0,0,0,0,0,0,0,0,45,9,1,0,0
11820600,0,0,220.67581,5,"Couple household, with children",479328.84,1.0147833,13.20678,0,5,0,0,0,0,0,0,0,0,12,2,1,0,0
11820600,0,0,220.67581,5,"Couple household, with children",479328.84,1.0147833,13.20678,0,5,0,0,0,0,0,0,0,0,46,9,0,0,0
11820640,0,0,220.67581,4,"Couple household, with children",501015.06,1.0147833,13.373385,0,5,0,0,0,0,0,0,0,0,34,6,1,0,0
11820640,0,0,220.67581,4,"Couple household, with children",501015.06,1.0147833,13.373385,0,5,0,0,0,0,0,0,0,0,9,1,0,0,0
11820640,0,0,220.67581,4,"Couple household, with children",501015.06,1.0147833,13.373385,0,5,0,0,0,0,0,0,0,0,55,11,0,0,0
11830006,1,0,198.50296,6,Three generation household,355899,.98907185,13.117681,0,3,0,0,0,0,0,0,0,0,7,1,0,0,0
11830006,1,0,198.50296,6,Three generation household,355899,.98907185,13.117681,0,3,0,0,0,0,0,0,0,0,15,3,0,0,0
11830006,1,0,198.50296,6,Three generation household,355899,.98907185,13.117681,0,3,0,0,0,0,0,0,0,0,66,13,1,0,0
11830006,1,0,198.50296,6,Three generation household,355899,.98907185,13.117681,0,3,0,0,0,0,0,0,0,0,27,5,1,0,0
11830006,1,0,198.50296,6,Three generation household,355899,.98907185,13.117681,0,3,0,0,0,0,0,0,0,0,6,1,0,0,0
11830013,1,0,198.50296,4,"Couple household, with children",682722.5,.98907185,13.558093,0,7,0,0,0,0,0,0,0,0,7,1,1,0,0
11830013,1,0,198.50296,4,"Couple household, with children",682722.5,.98907185,13.558093,0,7,0,0,0,0,0,0,0,0,33,6,1,0,0
11830013,1,0,198.50296,4,"Couple household, with children",682722.5,.98907185,13.558093,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0
11830036,1,0,198.50296,4,"Couple household, with children",385402.88,.98907185,13.283657,0,4,0,0,0,0,0,0,0,0,38,7,1,0,0
11830036,1,0,198.50296,4,"Couple household, with children",385402.88,.98907185,13.283657,0,4,0,0,0,0,0,0,0,0,17,3,0,0,0
11830036,1,0,198.50296,4,"Couple household, with children",385402.88,.98907185,13.283657,0,4,0,0,0,0,0,0,0,0,42,8,0,0,0
11830044,1,0,198.50296,5,"Couple household, with children",387260.28,.98907185,12.968496,0,4,0,0,0,0,0,0,0,0,8,1,0,0,0
11830044,1,0,198.50296,5,"Couple household, with children",387260.28,.98907185,12.968496,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0
11830044,1,0,198.50296,5,"Couple household, with children",387260.28,.98907185,12.968496,0,4,0,0,0,0,0,0,0,0,54,10,1,0,0
11830044,1,0,198.50296,5,"Couple household, with children",387260.28,.98907185,12.968496,0,4,0,0,0,0,0,0,0,0,30,6,0,0,0
11830059,1,0,198.50296,6,Three generation household,595372.63,.98907185,12.826617,0,6,0,0,0,0,0,0,0,0,63,12,0,0,0
11830059,1,0,198.50296,6,Three generation household,595372.63,.98907185,12.826617,0,6,0,0,0,0,0,0,0,0,45,9,1,0,0
11830059,1,0,198.50296,6,Three generation household,595372.63,.98907185,12.826617,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0
11830059,1,0,198.50296,6,Three generation household,595372.63,.98907185,12.826617,0,6,0,0,0,0,0,0,0,0,26,5,0,0,0
11830059,1,0,198.50296,6,Three generation household,595372.63,.98907185,12.826617,0,6,0,0,0,0,0,0,0,0,22,4,1,0,0
11830074,1,0,198.50296,2,"Couple household, with no children",922283,.98907185,13.415385,0,8,0,0,0,0,0,0,0,0,62,12,1,0,0
11830082,1,1,198.50296,2,Single parent/caregiver (<60 years),572447.44,.98907185,13.26235,0,6,0,0,0,0,0,0,0,0,18,3,1,0,0
11830089,1,0,198.50296,4,"Couple household, with no children",500545.47,.98907185,13.270849,0,5,0,0,0,0,0,0,0,0,71,14,1,0,0
11830089,1,0,198.50296,4,"Couple household, with no children",500545.47,.98907185,13.270849,0,5,0,0,0,0,0,0,0,0,51,10,0,0,0
11830089,1,0,198.50296,4,"Couple household, with no children",500545.47,.98907185,13.270849,0,5,0,0,0,0,0,0,0,0,50,10,1,0,0
11830097,1,0,198.50296,4,"Couple household, with children",478813.75,.98907185,13.047811,0,5,0,0,0,0,0,0,0,0,34,6,0,0,0
11830097,1,0,198.50296,4,"Couple household, with children",478813.75,.98907185,13.047811,0,5,0,0,0,0,0,0,0,0,11,2,0,0,0
11830097,1,0,198.50296,4,"Couple household, with children",478813.75,.98907185,13.047811,0,5,0,0,0,0,0,0,0,0,10,2,0,0,0
11830112,1,0,198.50296,6,Three generation household,345530.81,.98907185,12.835672,0,3,0,0,0,0,0,0,0,0,18,3,0,0,0
11830112,1,0,198.50296,6,Three generation household,345530.81,.98907185,12.835672,0,3,0,0,0,0,0,0,0,0,41,8,0,0,0
11830112,1,0,198.50296,6,Three generation household,345530.81,.98907185,12.835672,0,3,0,0,0,0,0,0,0,0,78,15,1,0,0
11830112,1,0,198.50296,6,Three generation household,345530.81,.98907185,12.835672,0,3,0,0,0,0,0,0,0,0,44,8,1,0,0
11830112,1,0,198.50296,6,Three generation household,345530.81,.98907185,12.835672,0,3,0,0,0,0,0,0,0,0,14,2,0,0,0
11840027,1,1,165.21666,2,Single parent/caregiver (<60 years),632840.94,.9847436,13.261008,0,7,0,0,0,0,0,0,0,0,51,10,1,0,0
11840037,1,0,165.21666,5,Three generation household,510326.28,.9847436,13.391818,0,5,0,0,0,0,0,0,0,0,66,13,0,0,0
11840037,1,0,165.21666,5,Three generation household,510326.28,.9847436,13.391818,0,5,0,0,0,0,0,0,0,0,54,10,1,0,0
11840037,1,0,165.21666,5,Three generation household,510326.28,.9847436,13.391818,0,5,0,0,0,0,0,0,0,0,30,6,1,0,0
11840037,1,0,165.21666,5,Three generation household,510326.28,.9847436,13.391818,0,5,0,0,0,0,0,0,0,0,9,1,0,0,0
11840059,1,0,165.21666,9,"Couple household, with children",310924.06,.9847436,12.635571,0,2,0,0,0,0,0,0,0,0,17,3,0,0,0
11840059,1,0,165.21666,9,"Couple household, with children",310924.06,.9847436,12.635571,0,2,0,0,0,0,0,0,0,0,41,8,0,0,0
11840059,1,0,165.21666,9,"Couple household, with children",310924.06,.9847436,12.635571,0,2,0,0,0,0,0,0,0,0,21,4,0,0,0
11840059,1,0,165.21666,9,"Couple household, with children",310924.06,.9847436,12.635571,0,2,0,0,0,0,0,0,0,0,40,8,1,0,0
11840059,1,0,165.21666,9,"Couple household, with children",310924.06,.9847436,12.635571,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0
11840059,1,0,165.21666,9,"Couple household, with children",310924.06,.9847436,12.635571,0,2,0,0,0,0,0,0,0,0,14,2,1,0,0
11840059,1,0,165.21666,9,"Couple household, with children",310924.06,.9847436,12.635571,0,2,0,0,0,0,0,0,0,0,11,2,1,0,0
11840059,1,0,165.21666,9,"Couple household, with children",310924.06,.9847436,12.635571,0,2,0,0,0,0,0,0,0,0,19,3,1,0,0
11840069,1,0,165.21666,8,Three generation household,342043.22,.9847436,12.680098,0,3,0,0,0,0,0,0,0,0,24,4,1,0,0
11840069,1,0,165.21666,8,Three generation household,342043.22,.9847436,12.680098,0,3,0,0,0,0,0,0,0,0,18,3,0,0,0
11840069,1,0,165.21666,8,Three generation household,342043.22,.9847436,12.680098,0,3,0,0,0,0,0,0,0,0,26,5,0,0,0
11840069,1,0,165.21666,8,Three generation household,342043.22,.9847436,12.680098,0,3,0,0,0,0,0,0,0,0,16,3,1,0,0
11840069,1,0,165.21666,8,Three generation household,342043.22,.9847436,12.680098,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0
11840069,1,0,165.21666,8,Three generation household,342043.22,.9847436,12.680098,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0
11840069,1,0,165.21666,8,Three generation household,342043.22,.9847436,12.680098,0,3,0,0,0,0,0,0,0,0,6,1,1,0,0
11840080,1,0,165.21666,7,Three generation household,509153.47,.9847436,12.823746,0,5,0,0,0,0,0,0,0,0,27,5,1,0,0
11840080,1,0,165.21666,7,Three generation household,509153.47,.9847436,12.823746,0,5,0,0,0,0,0,0,0,0,82,16,1,0,0
11840080,1,0,165.21666,7,Three generation household,509153.47,.9847436,12.823746,0,5,0,0,0,0,0,0,0,0,29,5,0,0,0
11840080,1,0,165.21666,7,Three generation household,509153.47,.9847436,12.823746,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0
11840080,1,0,165.21666,7,Three generation household,509153.47,.9847436,12.823746,0,5,0,0,0,0,0,0,0,0,6,1,0,0,0
11840080,1,0,165.21666,7,Three generation household,509153.47,.9847436,12.823746,0,5,0,0,0,0,0,0,0,0,12,2,1,0,0
11840091,1,0,165.21666,6,"Couple household, with children",330442.44,.9847436,13.247239,0,3,0,0,0,0,0,0,0,0,29,5,1,0,0
11840091,1,0,165.21666,6,"Couple household, with children",330442.44,.9847436,13.247239,0,3,0,0,0,0,0,0,0,0,24,4,1,0,0
11840091,1,0,165.21666,6,"Couple household, with children",330442.44,.9847436,13.247239,0,3,0,0,0,0,0,0,0,0,57,11,0,0,0
11840091,1,0,165.21666,6,"Couple household, with children",330442.44,.9847436,13.247239,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0
11840091,1,0,165.21666,6,"Couple household, with children",330442.44,.9847436,13.247239,0,3,0,0,0,0,0,0,0,0,57,11,1,0,0
11840122,1,0,165.21666,3,"Couple household, with children",389267.78,.9847436,12.955288,0,4,0,0,0,0,0,0,0,0,9,1,0,0,0
11840122,1,0,165.21666,3,"Couple household, with children",389267.78,.9847436,12.955288,0,4,0,0,0,0,0,0,0,0,38,7,1,0,0
11840133,1,0,165.21666,5,"Couple household, with children",427843.19,.9847436,12.85611,0,4,0,0,0,0,0,0,0,0,11,2,0,0,0
11840133,1,0,165.21666,5,"Couple household, with children",427843.19,.9847436,12.85611,0,4,0,0,0,0,0,0,0,0,8,1,1,0,0
11840133,1,0,165.21666,5,"Couple household, with children",427843.19,.9847436,12.85611,0,4,0,0,0,0,0,0,0,0,33,6,1,0,0
11840133,1,0,165.21666,5,"Couple household, with children",427843.19,.9847436,12.85611,0,4,0,0,0,0,0,0,0,0,34,6,0,0,0
11840144,1,0,165.21666,8,Three generation household,364294.59,.9847436,13.10559,0,3,0,0,0,0,0,0,0,0,9,1,0,0,0
11840144,1,0,165.21666,8,Three generation household,364294.59,.9847436,13.10559,0,3,0,0,0,0,0,0,0,0,27,5,1,0,0
11840144,1,0,165.21666,8,Three generation household,364294.59,.9847436,13.10559,0,3,0,0,0,0,0,0,0,0,12,2,0,0,0
11840144,1,0,165.21666,8,Three generation household,364294.59,.9847436,13.10559,0,3,0,0,0,0,0,0,0,0,60,12,1,0,0
11840144,1,0,165.21666,8,Three generation household,364294.59,.9847436,13.10559,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
11840144,1,0,165.21666,8,Three generation household,364294.59,.9847436,13.10559,0,3,0,0,0,0,0,0,0,0,33,6,0,0,0
11840144,1,0,165.21666,8,Three generation household,364294.59,.9847436,13.10559,0,3,0,0,0,0,0,0,0,0,65,13,0,0,0
11840165,1,0,165.21666,5,Three generation household,373817.22,.9847436,12.690554,0,3,0,0,0,0,0,0,0,0,16,3,0,0,0
11840165,1,0,165.21666,5,Three generation household,373817.22,.9847436,12.690554,0,3,0,0,0,0,0,0,0,0,11,2,0,0,0
11840165,1,0,165.21666,5,Three generation household,373817.22,.9847436,12.690554,0,3,0,0,0,0,0,0,0,0,66,13,0,0,0
11840165,1,0,165.21666,5,Three generation household,373817.22,.9847436,12.690554,0,3,0,0,0,0,0,0,0,0,12,2,0,0,0
11850005,0,0,289.51282,4,"Couple household, with children",583077.25,1.0229379,13.311357,0,6,0,0,0,0,0,0,0,0,27,5,1,0,0
11850005,0,0,289.51282,4,"Couple household, with children",583077.25,1.0229379,13.311357,0,6,0,0,0,0,0,0,0,0,28,5,0,0,0
11850005,0,0,289.51282,4,"Couple household, with children",583077.25,1.0229379,13.311357,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0
11850022,0,0,289.51282,4,"Couple household, with children",674252.56,1.0229379,13.452704,0,7,0,0,0,0,0,0,0,0,11,2,0,0,0
11850022,0,0,289.51282,4,"Couple household, with children",674252.56,1.0229379,13.452704,0,7,0,0,0,0,0,0,0,0,45,9,1,0,0
11850022,0,0,289.51282,4,"Couple household, with children",674252.56,1.0229379,13.452704,0,7,0,0,0,0,0,0,0,0,17,3,1,0,0
11850039,0,0,289.51282,4,"Couple household, with children",712474.25,1.0229379,13.285539,0,7,0,0,0,0,0,0,0,0,33,6,1,0,0
11850039,0,0,289.51282,4,"Couple household, with children",712474.25,1.0229379,13.285539,0,7,0,0,0,0,0,0,0,0,37,7,0,0,0
11850039,0,0,289.51282,4,"Couple household, with children",712474.25,1.0229379,13.285539,0,7,0,0,0,0,0,0,0,0,6,1,0,0,0
11850056,0,0,289.51282,3,Other household types,1287766.6,1.0229379,13.542127,0,9,0,0,0,0,0,0,0,0,78,15,0,1,0
11850056,0,0,289.51282,3,Other household types,1287766.6,1.0229379,13.542127,0,9,0,0,0,0,0,0,0,0,35,7,0,0,0
11850107,0,0,289.51282,3,"Couple household, with no children",530450.13,1.0229379,13.279025,0,6,0,0,0,0,0,0,0,0,62,12,1,0,0
11850107,0,0,289.51282,3,"Couple household, with no children",530450.13,1.0229379,13.279025,0,6,0,0,0,0,0,0,0,0,72,14,0,0,0
11850175,0,0,289.51282,6,Three generation household,383560.5,1.0229379,12.94418,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0
11850175,0,0,289.51282,6,Three generation household,383560.5,1.0229379,12.94418,0,4,0,0,0,0,0,0,0,0,71,14,0,0,0
11850175,0,0,289.51282,6,Three generation household,383560.5,1.0229379,12.94418,0,4,0,0,0,0,0,0,0,0,28,5,1,0,0
11850175,0,0,289.51282,6,Three generation household,383560.5,1.0229379,12.94418,0,4,0,0,0,0,0,0,0,0,67,13,1,0,0
11850175,0,0,289.51282,6,Three generation household,383560.5,1.0229379,12.94418,0,4,0,0,0,0,0,0,0,0,35,7,0,0,0
11850192,0,0,289.51282,2,"Couple household, with no children",661440,1.0229379,13.663018,0,7,0,0,0,0,0,0,0,0,65,13,0,0,0
11850226,0,0,289.51282,2,"Couple household, with no children",832977.63,1.0229379,13.800297,0,8,0,0,0,0,0,0,0,0,41,8,0,0,0
11850243,0,0,289.51282,5,"Couple household, with children",295336.84,1.0229379,13.025715,1,2,0,0,0,0,0,0,0,0,18,3,0,0,0
11850243,0,0,289.51282,5,"Couple household, with children",295336.84,1.0229379,13.025715,1,2,0,0,0,0,0,0,0,0,7,1,1,0,0
11850243,0,0,289.51282,5,"Couple household, with children",295336.84,1.0229379,13.025715,1,2,0,0,0,0,0,0,0,0,44,8,0,0,0
11850243,0,0,289.51282,5,"Couple household, with children",295336.84,1.0229379,13.025715,1,2,0,0,0,0,0,0,0,0,16,3,0,0,0
11850260,0,0,289.51282,5,"Couple household, with children",447801.56,1.0229379,13.197357,0,5,0,0,0,0,0,0,0,0,30,6,1,0,0
11850260,0,0,289.51282,5,"Couple household, with children",447801.56,1.0229379,13.197357,0,5,0,0,0,0,0,0,0,0,6,1,0,0,0
11850260,0,0,289.51282,5,"Couple household, with children",447801.56,1.0229379,13.197357,0,5,0,0,0,0,0,0,0,0,34,6,0,0,0
11850260,0,0,289.51282,5,"Couple household, with children",447801.56,1.0229379,13.197357,0,5,0,0,0,0,0,0,0,0,11,2,0,0,0
11860004,1,0,238.28009,5,"Couple household, with children",370351.16,.97645628,12.711624,0,3,0,0,0,0,0,0,0,0,18,3,0,0,0
11860004,1,0,238.28009,5,"Couple household, with children",370351.16,.97645628,12.711624,0,3,0,0,0,0,0,0,0,0,44,8,0,0,0
11860004,1,0,238.28009,5,"Couple household, with children",370351.16,.97645628,12.711624,0,3,0,0,0,0,0,0,0,0,40,8,1,0,0
11860004,1,0,238.28009,5,"Couple household, with children",370351.16,.97645628,12.711624,0,3,0,0,0,0,0,0,0,0,11,2,0,0,0
11860009,1,0,238.28009,5,"Couple household, with children",404236.88,.97645628,13.146329,0,4,0,0,0,0,0,0,0,0,14,2,0,0,0
11860009,1,0,238.28009,5,"Couple household, with children",404236.88,.97645628,13.146329,0,4,0,0,0,0,0,0,0,0,13,2,1,0,0
11860009,1,0,238.28009,5,"Couple household, with children",404236.88,.97645628,13.146329,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0
11860009,1,0,238.28009,5,"Couple household, with children",404236.88,.97645628,13.146329,0,4,0,0,0,0,0,0,0,0,34,6,1,0,0
11860020,1,1,238.28009,2,Other household types,573173.81,.97645628,13.39475,0,6,0,0,0,0,0,0,0,0,65,13,1,0,0
11860025,1,0,238.28009,4,"Couple household, with no children",566124.31,.97645628,13.128054,0,6,0,0,0,0,0,0,0,0,19,3,0,0,0
11860025,1,0,238.28009,4,"Couple household, with no children",566124.31,.97645628,13.128054,0,6,0,0,0,0,0,0,0,0,30,6,1,0,0
11860025,1,0,238.28009,4,"Couple household, with no children",566124.31,.97645628,13.128054,0,6,0,0,0,0,0,0,0,0,45,9,1,0,0
11860036,1,0,238.28009,3,"Couple household, with children",495277.53,.97645628,13.165296,0,5,0,0,0,0,0,0,0,0,48,9,1,0,0
11860036,1,0,238.28009,3,"Couple household, with children",495277.53,.97645628,13.165296,0,5,0,0,0,0,0,0,0,0,53,10,0,0,0
11860042,1,0,238.28009,5,"Couple household, with children",408847.19,.97645628,12.886649,0,4,0,0,0,0,0,0,0,0,40,8,0,0,0
11860042,1,0,238.28009,5,"Couple household, with children",408847.19,.97645628,12.886649,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
11860042,1,0,238.28009,5,"Couple household, with children",408847.19,.97645628,12.886649,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0
11860042,1,0,238.28009,5,"Couple household, with children",408847.19,.97645628,12.886649,0,4,0,0,0,0,0,0,0,0,13,2,0,0,0
11860058,1,0,238.28009,3,"Couple household, with no children",667040.31,.97645628,13.377776,0,7,0,0,0,0,0,0,0,0,18,3,0,0,0
11860058,1,0,238.28009,3,"Couple household, with no children",667040.31,.97645628,13.377776,0,7,0,0,0,0,0,0,0,0,46,9,1,0,0
11860074,1,0,238.28009,2,"Couple household, with no children",787187.13,.97645628,13.665893,0,8,0,0,0,0,0,0,0,0,38,7,0,0,0
11860080,1,0,238.28009,3,"Couple household, with children",655121.44,.97645628,13.205719,0,7,0,0,0,0,0,0,0,0,10,2,1,0,0
11860080,1,0,238.28009,3,"Couple household, with children",655121.44,.97645628,13.205719,0,7,0,0,0,0,0,0,0,0,34,6,0,0,0
11870002,1,0,299.76889,6,"Couple household, with no children",198124.03,.98013008,12.563867,1,1,0,0,0,0,0,0,0,0,50,10,0,0,0
11870002,1,0,299.76889,6,"Couple household, with no children",198124.03,.98013008,12.563867,1,1,0,0,0,0,0,0,0,0,24,4,0,0,0
11870002,1,0,299.76889,6,"Couple household, with no children",198124.03,.98013008,12.563867,1,1,0,0,0,0,0,0,0,0,49,9,1,0,0
