hhid,weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,rural,age,age5yrs,sex,pension,disab
50025,340.6566467285156,6,"Couple household, with children",2627.7769,1,8.0726423,100,2,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0
50025,340.6566467285156,6,"Couple household, with children",2627.7769,1,8.0726423,100,2,0,0,0,0,0,0,0,0,0,0,12,2,Женский,0,0
50025,340.6566467285156,6,"Couple household, with children",2627.7769,1,8.0726423,100,2,0,0,0,0,0,0,0,0,0,0,7,1,Женский,0,0
50026,332.55078125,5,Three generation household,3223.3511,1,8.2272253,0,3,1,0,0,0,0,0,0,0,0,0,33,6,0,0,0
50026,332.55078125,5,Three generation household,3223.3511,1,8.2272253,0,3,1,0,0,0,0,0,0,0,0,0,24,4,Женский,0,0
50026,332.55078125,5,Three generation household,3223.3511,1,8.2272253,0,3,1,0,0,0,0,0,0,0,0,0,5,1,Женский,0,0
50026,332.55078125,5,Three generation household,3223.3511,1,8.2272253,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
50027,256.9336547851563,4,"Couple household, with children",4343.895,1,8.3994932,0,5,0,0,0,0,0,0,0,0,0,0,56,11,Женский,0,0
50027,256.9336547851563,4,"Couple household, with children",4343.895,1,8.3994932,0,5,0,0,0,0,0,0,0,0,0,0,21,4,Женский,0,0
50027,256.9336547851563,4,"Couple household, with children",4343.895,1,8.3994932,0,5,0,0,0,0,0,0,0,0,0,0,2,0,Женский,0,0
50028,259.6167907714844,7,Three generation household,3557.7273,1,8.0043201,0,4,0,1,0,0,0,0,0,0,0,0,64,12,Женский,0,0
50028,259.6167907714844,7,Three generation household,3557.7273,1,8.0043201,0,4,0,1,0,0,0,0,0,0,0,0,37,7,0,0,0
50028,259.6167907714844,7,Three generation household,3557.7273,1,8.0043201,0,4,0,1,0,0,0,0,0,0,0,0,37,7,Женский,0,0
50028,259.6167907714844,7,Three generation household,3557.7273,1,8.0043201,0,4,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0
50028,259.6167907714844,7,Three generation household,3557.7273,1,8.0043201,0,4,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0
50028,259.6167907714844,7,Three generation household,3557.7273,1,8.0043201,0,4,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0
50029,367.3266296386719,4,"Couple household, with children",4390.7119,1,8.3965054,0,5,0,0,0,0,0,0,0,0,0,0,48,9,Женский,0,0
50029,367.3266296386719,4,"Couple household, with children",4390.7119,1,8.3965054,0,5,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0
50029,367.3266296386719,4,"Couple household, with children",4390.7119,1,8.3965054,0,5,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0
50030,238.705322265625,2,"Couple household, with no children",11868.619,1,8.754817,0,10,0,0,0,0,0,0,0,0,0,0,45,9,Женский,0,0
50031,213.415283203125,2,Single parent/caregiver (<60 years),7112.9219,1,8.5425911,0,9,1,0,0,0,0,0,0,0,0,0,11,2,0,0,0
50032,370.9999389648438,4,"Couple household, with no children",4674.0078,1,8.4672108,0,6,0,0,0,0,0,0,0,0,0,0,54,10,Женский,0,0
50032,370.9999389648438,4,"Couple household, with no children",4674.0078,1,8.4672108,0,6,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0
50032,370.9999389648438,4,"Couple household, with no children",4674.0078,1,8.4672108,0,6,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0
50033,347.0096130371094,6,Other household types,3071.2314,1,8.1073656,0,3,1,0,0,0,0,0,0,0,0,0,23,4,0,0,0
50033,347.0096130371094,6,Other household types,3071.2314,1,8.1073656,0,3,1,0,0,0,0,0,0,0,0,0,15,3,0,0,0
50033,347.0096130371094,6,Other household types,3071.2314,1,8.1073656,0,3,1,0,0,0,0,0,0,0,0,0,9,1,0,0,0
50033,347.0096130371094,6,Other household types,3071.2314,1,8.1073656,0,3,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0
50033,347.0096130371094,6,Other household types,3071.2314,1,8.1073656,0,3,1,0,0,0,0,0,0,0,0,0,22,4,Женский,0,0
50034,289.3504028320313,8,Three generation household,4555.9019,1,7.9038067,0,6,0,1,0,0,0,0,0,0,0,0,63,12,Женский,0,0
50034,289.3504028320313,8,Three generation household,4555.9019,1,7.9038067,0,6,0,1,0,0,0,0,0,0,0,0,30,6,0,0,0
50034,289.3504028320313,8,Three generation household,4555.9019,1,7.9038067,0,6,0,1,0,0,0,0,0,0,0,0,29,5,Женский,0,0
50034,289.3504028320313,8,Three generation household,4555.9019,1,7.9038067,0,6,0,1,0,0,0,0,0,0,0,0,9,1,Женский,0,0
50034,289.3504028320313,8,Three generation household,4555.9019,1,7.9038067,0,6,0,1,0,0,0,0,0,0,0,0,7,1,Женский,0,0
50034,289.3504028320313,8,Three generation household,4555.9019,1,7.9038067,0,6,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0
50034,289.3504028320313,8,Three generation household,4555.9019,1,7.9038067,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50035,288.3157348632813,6,"Couple household, with children",4096.1694,1,8.0815611,0,5,0,0,0,0,0,0,0,0,0,0,40,8,Женский,0,0
50035,288.3157348632813,6,"Couple household, with children",4096.1694,1,8.0815611,0,5,0,0,0,0,0,0,0,0,0,0,14,2,Женский,0,0
50035,288.3157348632813,6,"Couple household, with children",4096.1694,1,8.0815611,0,5,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0
50035,288.3157348632813,6,"Couple household, with children",4096.1694,1,8.0815611,0,5,0,0,0,0,0,0,0,0,0,0,11,2,Женский,0,0
50035,288.3157348632813,6,"Couple household, with children",4096.1694,1,8.0815611,0,5,0,0,0,0,0,0,0,0,0,0,7,1,Женский,0,0
50036,279.250732421875,10,Three generation household,3982.031,1,7.7369652,0,5,1,0,0,0,0,0,0,0,0,0,36,7,0,0,0
50036,279.250732421875,10,Three generation household,3982.031,1,7.7369652,0,5,1,0,0,0,0,0,0,0,0,0,33,6,Женский,0,0
50036,279.250732421875,10,Three generation household,3982.031,1,7.7369652,0,5,1,0,0,0,0,0,0,0,0,0,13,2,Женский,0,0
50036,279.250732421875,10,Three generation household,3982.031,1,7.7369652,0,5,1,0,0,0,0,0,0,0,0,0,11,2,Женский,0,0
50036,279.250732421875,10,Three generation household,3982.031,1,7.7369652,0,5,1,0,0,0,0,0,0,0,0,0,9,1,Женский,0,0
50036,279.250732421875,10,Three generation household,3982.031,1,7.7369652,0,5,1,0,0,0,0,0,0,0,0,0,7,1,Женский,0,0
50036,279.250732421875,10,Three generation household,3982.031,1,7.7369652,0,5,1,0,0,0,0,0,0,0,0,0,5,1,Женский,0,0
50036,279.250732421875,10,Three generation household,3982.031,1,7.7369652,0,5,1,0,0,0,0,0,0,0,0,0,2,0,Женский,0,0
50036,279.250732421875,10,Three generation household,3982.031,1,7.7369652,0,5,1,0,0,0,0,0,0,0,0,0,0,0,Женский,0,0
50037,294.6336364746094,4,Single parent/caregiver (<60 years),5573.4839,1,8.107995,0,7,1,0,0,0,0,0,0,0,0,0,10,2,0,0,0
50037,294.6336364746094,4,Single parent/caregiver (<60 years),5573.4839,1,8.107995,0,7,1,0,0,0,0,0,0,0,0,0,8,1,Женский,0,0
50037,294.6336364746094,4,Single parent/caregiver (<60 years),5573.4839,1,8.107995,0,7,1,0,0,0,0,0,0,0,0,0,5,1,Женский,0,0
50038,262.5148620605469,7,Three generation household,5626.3027,1,8.127037,0,8,0,1,0,0,0,0,0,0,0,0,66,13,Женский,0,0
50038,262.5148620605469,7,Three generation household,5626.3027,1,8.127037,0,8,0,1,0,0,0,0,0,0,0,0,29,5,Женский,0,0
50038,262.5148620605469,7,Three generation household,5626.3027,1,8.127037,0,8,0,1,0,0,0,0,0,0,0,0,8,1,Женский,0,0
50038,262.5148620605469,7,Three generation household,5626.3027,1,8.127037,0,8,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0
50038,262.5148620605469,7,Three generation household,5626.3027,1,8.127037,0,8,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0
50038,262.5148620605469,7,Three generation household,5626.3027,1,8.127037,0,8,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
50039,264.8067321777344,4,"Couple household, with children",7679.5864,1,8.3999615,0,9,0,0,0,0,0,0,0,0,0,0,45,9,Женский,0,0
50039,264.8067321777344,4,"Couple household, with children",7679.5864,1,8.3999615,0,9,0,0,0,0,0,0,0,0,0,0,15,3,Женский,0,0
50039,264.8067321777344,4,"Couple household, with children",7679.5864,1,8.3999615,0,9,0,0,0,0,0,0,0,0,0,0,7,1,Женский,0,0
50040,119.5346527099609,2,"Couple household, with no children",12712.532,1,8.8973846,0,10,0,0,0,0,0,0,0,0,0,0,56,11,Женский,0,0
50041,304.9782104492188,6,"Couple household, with children",5117.186,1,8.2219229,0,7,0,0,0,0,0,0,0,0,0,0,42,8,Женский,0,0
50041,304.9782104492188,6,"Couple household, with children",5117.186,1,8.2219229,0,7,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0
50041,304.9782104492188,6,"Couple household, with children",5117.186,1,8.2219229,0,7,0,0,0,0,0,0,0,0,0,0,14,2,Женский,0,0
50041,304.9782104492188,6,"Couple household, with children",5117.186,1,8.2219229,0,7,0,0,0,0,0,0,0,0,0,0,11,2,Женский,0,0
50041,304.9782104492188,6,"Couple household, with children",5117.186,1,8.2219229,0,7,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0
50042,319.8623962402344,5,"Couple household, with children",5155.5259,1,8.2349434,0,7,0,0,0,0,0,0,0,0,0,0,36,7,Женский,0,0
50042,319.8623962402344,5,"Couple household, with children",5155.5259,1,8.2349434,0,7,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0
50042,319.8623962402344,5,"Couple household, with children",5155.5259,1,8.2349434,0,7,0,0,0,0,0,0,0,0,0,0,15,3,Женский,0,0
50042,319.8623962402344,5,"Couple household, with children",5155.5259,1,8.2349434,0,7,0,0,0,0,0,0,0,0,0,0,7,1,Женский,0,0
50043,247.4087371826172,5,Three generation household,5149.3584,1,8.3011265,0,7,0,1,0,0,0,0,0,0,0,0,63,12,Женский,0,0
50043,247.4087371826172,5,Three generation household,5149.3584,1,8.3011265,0,7,0,1,0,0,0,0,0,0,0,0,27,5,Женский,0,0
50043,247.4087371826172,5,Three generation household,5149.3584,1,8.3011265,0,7,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0
50043,247.4087371826172,5,Three generation household,5149.3584,1,8.3011265,0,7,0,1,0,0,0,0,0,0,0,0,3,0,Женский,0,0
50044,238.6767883300781,6,Three generation household,4967.644,1,8.1163492,0,7,0,1,0,0,0,0,0,0,0,0,60,12,Женский,0,0
50044,238.6767883300781,6,Three generation household,4967.644,1,8.1163492,0,7,0,1,0,0,0,0,0,0,0,0,27,5,Женский,0,0
50044,238.6767883300781,6,Three generation household,4967.644,1,8.1163492,0,7,0,1,0,0,0,0,0,0,0,0,6,1,Женский,0,0
50044,238.6767883300781,6,Three generation household,4967.644,1,8.1163492,0,7,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
50044,238.6767883300781,6,Three generation household,4967.644,1,8.1163492,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50045,314.5371704101563,7,"Couple household, with children",5966.8804,1,8.0158548,0,8,0,0,0,0,0,0,0,0,0,0,50,10,Женский,0,0
50045,314.5371704101563,7,"Couple household, with children",5966.8804,1,8.0158548,0,8,0,0,0,0,0,0,0,0,0,0,27,5,0,0,0
50045,314.5371704101563,7,"Couple household, with children",5966.8804,1,8.0158548,0,8,0,0,0,0,0,0,0,0,0,0,26,5,Женский,0,0
50045,314.5371704101563,7,"Couple household, with children",5966.8804,1,8.0158548,0,8,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0
50045,314.5371704101563,7,"Couple household, with children",5966.8804,1,8.0158548,0,8,0,0,0,0,0,0,0,0,0,0,4,0,Женский,0,0
50045,314.5371704101563,7,"Couple household, with children",5966.8804,1,8.0158548,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
50046,309.3445129394531,8,"Couple household, with children",4113.9482,1,7.9104662,0,5,0,0,0,0,0,0,0,0,0,0,49,9,Женский,0,0
50046,309.3445129394531,8,"Couple household, with children",4113.9482,1,7.9104662,0,5,0,0,0,0,0,0,0,0,0,0,27,5,0,0,0
50046,309.3445129394531,8,"Couple household, with children",4113.9482,1,7.9104662,0,5,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0
50046,309.3445129394531,8,"Couple household, with children",4113.9482,1,7.9104662,0,5,0,0,0,0,0,0,0,0,0,0,6,1,Женский,0,0
50046,309.3445129394531,8,"Couple household, with children",4113.9482,1,7.9104662,0,5,0,0,0,0,0,0,0,0,0,0,21,4,Женский,0,0
50046,309.3445129394531,8,"Couple household, with children",4113.9482,1,7.9104662,0,5,0,0,0,0,0,0,0,0,0,0,1,0,Женский,0,0
50046,309.3445129394531,8,"Couple household, with children",4113.9482,1,7.9104662,0,5,0,0,0,0,0,0,0,0,0,0,1,0,Женский,0,0
50047,238.705322265625,2,"Couple household, with no children",17083.934,1,8.8765659,0,10,0,0,0,0,0,0,0,0,0,0,48,9,Женский,0,0
50048,351.2842712402344,4,"Couple household, with no children",8151.9961,1,8.4561367,0,9,0,0,0,0,0,0,0,0,0,0,44,8,Женский,0,0
50048,351.2842712402344,4,"Couple household, with no children",8151.9961,1,8.4561367,0,9,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0
50048,351.2842712402344,4,"Couple household, with no children",8151.9961,1,8.4561367,0,9,0,0,0,0,0,0,0,0,0,0,18,3,Женский,0,0
50049,341.9785461425781,5,"Couple household, with children",4864.4487,1,8.11026,0,6,0,0,0,0,0,0,0,0,0,0,26,5,Женский,0,0
50049,341.9785461425781,5,"Couple household, with children",4864.4487,1,8.11026,0,6,0,0,0,0,0,0,0,0,0,0,8,1,Женский,0,0
50049,341.9785461425781,5,"Couple household, with children",4864.4487,1,8.11026,0,6,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
50049,341.9785461425781,5,"Couple household, with children",4864.4487,1,8.11026,0,6,0,0,0,0,0,0,0,0,0,0,2,0,Женский,0,0
50050,295.6758117675781,5,"Couple household, with children",6014.9663,1,8.1731339,0,8,0,0,0,0,0,0,0,0,0,0,38,7,Женский,0,0
50050,295.6758117675781,5,"Couple household, with children",6014.9663,1,8.1731339,0,8,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0
50050,295.6758117675781,5,"Couple household, with children",6014.9663,1,8.1731339,0,8,0,0,0,0,0,0,0,0,0,0,7,1,Женский,0,0
50050,295.6758117675781,5,"Couple household, with children",6014.9663,1,8.1731339,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
50052,260.8482360839844,5,"Couple household, with children",5271.0674,1,8.3214159,0,7,0,0,0,0,0,0,0,0,0,0,52,10,Женский,0,0
50052,260.8482360839844,5,"Couple household, with children",5271.0674,1,8.3214159,0,7,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
50052,260.8482360839844,5,"Couple household, with children",5271.0674,1,8.3214159,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
50052,260.8482360839844,5,"Couple household, with children",5271.0674,1,8.3214159,0,7,0,0,0,0,0,0,0,0,0,0,2,0,Женский,0,0
50053,267.3256225585938,3,"Couple household, with children",9524.6572,1,8.4872532,0,10,0,0,0,0,0,0,0,0,0,0,43,8,Женский,0,0
50053,267.3256225585938,3,"Couple household, with children",9524.6572,1,8.4872532,0,10,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0
50054,272.5336608886719,8,Three generation household,4998.1646,1,7.8409581,0,7,0,1,0,0,0,0,0,0,0,0,73,14,Женский,0,0
50054,272.5336608886719,8,Three generation household,4998.1646,1,7.8409581,0,7,0,1,0,0,0,0,0,0,0,0,35,7,0,0,0
50054,272.5336608886719,8,Three generation household,4998.1646,1,7.8409581,0,7,0,1,0,0,0,0,0,0,0,0,33,6,Женский,0,0
50054,272.5336608886719,8,Three generation household,4998.1646,1,7.8409581,0,7,0,1,0,0,0,0,0,0,0,0,14,2,0,0,0
50054,272.5336608886719,8,Three generation household,4998.1646,1,7.8409581,0,7,0,1,0,0,0,0,0,0,0,0,11,2,Женский,0,0
50054,272.5336608886719,8,Three generation household,4998.1646,1,7.8409581,0,7,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0
50054,272.5336608886719,8,Three generation household,4998.1646,1,7.8409581,0,7,0,1,0,0,0,0,0,0,0,0,1,0,Женский,0,0
50055,247.7942962646484,3,"Couple household, with children",5393.4087,1,8.6071739,0,7,0,0,0,0,0,0,0,0,0,0,51,10,Женский,0,0
50055,247.7942962646484,3,"Couple household, with children",5393.4087,1,8.6071739,0,7,0,0,0,0,0,0,0,0,0,0,12,2,Женский,0,0
50056,140.7733001708984,3,"Couple household, with children",2929.583,1,8.6011009,0,2,1,0,0,0,0,0,0,0,0,1,24,4,Женский,0,0
50056,140.7733001708984,3,"Couple household, with children",2929.583,1,8.6011009,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50057,158.8688354492188,4,"Couple household, with children",2597.4768,1,8.2728043,100,2,0,0,0,0,0,0,0,0,0,1,43,8,Женский,0,1
50057,158.8688354492188,4,"Couple household, with children",2597.4768,1,8.2728043,100,2,0,0,0,0,0,0,0,0,0,1,16,3,Женский,0,0
50057,158.8688354492188,4,"Couple household, with children",2597.4768,1,8.2728043,100,2,0,0,0,0,0,0,0,0,0,1,13,2,Женский,0,0
50058,143.2966766357422,5,Three generation household,2273.979,1,8.3576813,100,1,0,1,0,0,0,0,0,0,0,1,47,9,Женский,0,0
50058,143.2966766357422,5,Three generation household,2273.979,1,8.3576813,100,1,0,1,0,0,0,0,0,0,0,1,26,5,0,0,0
50058,143.2966766357422,5,Three generation household,2273.979,1,8.3576813,100,1,0,1,0,0,0,0,0,0,0,1,20,4,Женский,0,0
50058,143.2966766357422,5,Three generation household,2273.979,1,8.3576813,100,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50059,154.8072509765625,5,"Couple household, with children",2785.2383,1,8.2331629,100,2,0,0,0,0,0,0,0,0,0,1,43,8,Женский,0,0
50059,154.8072509765625,5,"Couple household, with children",2785.2383,1,8.2331629,100,2,0,0,0,0,0,0,0,0,0,1,12,2,Женский,0,0
50059,154.8072509765625,5,"Couple household, with children",2785.2383,1,8.2331629,100,2,0,0,0,0,0,0,0,0,0,1,10,2,Женский,0,0
50059,154.8072509765625,5,"Couple household, with children",2785.2383,1,8.2331629,100,2,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
50060,126.3932723999023,2,Other household types,3239.0259,1,8.7220345,0,3,1,0,0,0,0,0,0,0,0,1,24,4,Женский,0,0
50061,150.9055023193359,6,"Couple household, with children",2127.5339,1,8.0958796,100,1,0,0,0,0,0,0,0,0,0,1,49,9,Женский,0,0
50061,150.9055023193359,6,"Couple household, with children",2127.5339,1,8.0958796,100,1,0,0,0,0,0,0,0,0,0,1,28,5,0,0,0
50061,150.9055023193359,6,"Couple household, with children",2127.5339,1,8.0958796,100,1,0,0,0,0,0,0,0,0,0,1,25,5,Женский,0,0
50061,150.9055023193359,6,"Couple household, with children",2127.5339,1,8.0958796,100,1,0,0,0,0,0,0,0,0,0,1,5,1,Женский,0,0
50061,150.9055023193359,6,"Couple household, with children",2127.5339,1,8.0958796,100,1,0,0,0,0,0,0,0,0,0,1,3,0,Женский,0,0
50062,106.5578918457031,3,"Couple household, with no children",6479.5313,1,8.5585194,0,8,0,1,0,0,0,0,0,0,0,1,64,12,Женский,0,0
50062,106.5578918457031,3,"Couple household, with no children",6479.5313,1,8.5585194,0,8,0,1,0,0,0,0,0,0,0,1,24,4,Женский,0,0
50063,166.6637115478516,5,"Couple household, with children",5087.376,1,8.1793461,0,7,0,0,0,0,0,0,0,0,0,1,41,8,Женский,0,0
50063,166.6637115478516,5,"Couple household, with children",5087.376,1,8.1793461,0,7,0,0,0,0,0,0,0,0,0,1,21,4,0,0,0
50063,166.6637115478516,5,"Couple household, with children",5087.376,1,8.1793461,0,7,0,0,0,0,0,0,0,0,0,1,16,3,Женский,0,0
50063,166.6637115478516,5,"Couple household, with children",5087.376,1,8.1793461,0,7,0,0,0,0,0,0,0,0,0,1,6,1,Женский,0,0
50064,139.1294708251953,4,"Couple household, with children",5096.873,1,8.3594179,0,7,0,0,0,0,0,0,0,0,0,1,56,11,Женский,0,0
50064,139.1294708251953,4,"Couple household, with children",5096.873,1,8.3594179,0,7,0,0,0,0,0,0,0,0,0,1,27,5,0,0,0
50064,139.1294708251953,4,"Couple household, with children",5096.873,1,8.3594179,0,7,0,0,0,0,0,0,0,0,0,1,16,3,Женский,0,0
50065,146.34912109375,6,"Couple household, with children",4063.3201,1,8.1686182,0,5,0,0,0,0,0,0,0,0,0,1,45,9,Женский,0,0
50065,146.34912109375,6,"Couple household, with children",4063.3201,1,8.1686182,0,5,0,0,0,0,0,0,0,0,0,1,24,4,0,0,0
50065,146.34912109375,6,"Couple household, with children",4063.3201,1,8.1686182,0,5,0,0,0,0,0,0,0,0,0,1,17,3,Женский,0,0
50065,146.34912109375,6,"Couple household, with children",4063.3201,1,8.1686182,0,5,0,0,0,0,0,0,0,0,0,1,21,4,Женский,0,0
50065,146.34912109375,6,"Couple household, with children",4063.3201,1,8.1686182,0,5,0,0,0,0,0,0,0,0,0,1,0,0,Женский,0,0
50067,126.4956665039063,4,"Couple household, with children",6465.4561,1,8.2917004,0,8,0,0,0,0,0,0,0,0,0,1,51,10,Женский,0,0
50067,126.4956665039063,4,"Couple household, with children",6465.4561,1,8.2917004,0,8,0,0,0,0,0,0,0,0,0,1,15,3,0,0,0
50067,126.4956665039063,4,"Couple household, with children",6465.4561,1,8.2917004,0,8,0,0,0,0,0,0,0,0,0,1,10,2,Женский,0,0
50068,120.4810638427734,2,Skipped generation,8927.8516,1,8.5780191,0,10,1,0,0,0,0,0,0,0,0,1,9,1,0,0,0
50069,133.1524963378906,3,"Couple household, with no children",5358.7061,1,8.576189,0,7,0,0,0,0,0,0,0,0,0,1,51,10,Женский,0,0
50069,133.1524963378906,3,"Couple household, with no children",5358.7061,1,8.576189,0,7,0,0,0,0,0,0,0,0,0,1,24,4,0,0,0
50070,91.17369079589844,2,"Couple household, with no children",9252.2666,1,8.8646412,0,10,0,0,0,0,0,0,0,0,0,1,52,10,Женский,0,0
50071,149.3457794189453,4,Three generation household,6204.5537,1,8.2804279,0,8,1,0,0,0,0,0,0,0,0,1,31,6,Женский,0,0
50071,149.3457794189453,4,Three generation household,6204.5537,1,8.2804279,0,8,1,0,0,0,0,0,0,0,0,1,6,1,Женский,0,0
50071,149.3457794189453,4,Three generation household,6204.5537,1,8.2804279,0,8,1,0,0,0,0,0,0,0,0,1,1,0,Женский,0,0
50072,146.8580780029297,4,Three generation household,6414.8818,1,8.2653551,0,8,1,0,0,0,0,0,0,0,0,1,44,8,Женский,0,0
50072,146.8580780029297,4,Three generation household,6414.8818,1,8.2653551,0,8,1,0,0,0,0,0,0,0,0,1,16,3,Женский,0,0
50072,146.8580780029297,4,Three generation household,6414.8818,1,8.2653551,0,8,1,0,0,0,0,0,0,0,0,1,16,3,Женский,0,0
50073,164.1982116699219,6,Three generation household,4158.6465,1,8.0533543,0,5,0,0,0,0,0,0,0,0,0,1,38,7,Женский,0,0
50073,164.1982116699219,6,Three generation household,4158.6465,1,8.0533543,0,5,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0
50073,164.1982116699219,6,Three generation household,4158.6465,1,8.0533543,0,5,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0
